RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
81386,53562,WI,Madison,Dane,Middleton,2828,362270,0.010456849,0.029810991,0.038225213,0.053557496,0.023233017,2018-03,2018-Q1,362270,0,2018-03
88818,70809,LA,Baton Rouge,East Baton Rouge,Baton Rouge,2829,215182,0.007359206,0.015536363,0.080735484,0.034273139,0.015333586,2018-03,2018-Q1,215182,0,2018-03
422746,75033,TX,Dallas-Fort Worth,Collin,Frisco,2830,398890,0.00258885,0.004803732,0.024476063,0.070790362,0.032115415,2018-03,2018-Q1,398890,0,2018-03
74153,37072,TN,Nashville,Davidson,Goodlettsville,2831,227482,0.0106538,0.032774456,0.129711019,0.09680153,0.034596068,2018-03,2018-Q1,227482,0,2018-03
95803,89107,NV,Las Vegas,Clark,Las Vegas,2832,191372,0.013300858,0.048108309,0.215477052,0.177436646,-0.000248912,2006-08,2006-Q3,241839,-0.208680155,2004-09
77993,46151,IN,Indianapolis,Morgan,Martinsville,2833,142003,0.003810157,0.015598404,0.070565352,0.036821769,0.011776535,2018-03,2018-Q1,142003,0,2018-03
81242,53142,WI,Chicago,Kenosha,Kenosha,2834,173624,-0.011072633,0.007608248,0.082254968,0.057885156,9.10468E-05,2006-01,2006-Q1,182308,-0.047633675,2005-05
78032,46217,IN,Indianapolis,Marion,Indianapolis,2835,147579,0.013237122,0.038696237,0.063088438,0.0615788,0.012690485,2018-03,2018-Q1,147579,0,2018-03
63431,14127,NY,Buffalo,Erie, Orchard Park,2836,233998,-0.001088567,-0.00504286,0.072814466,0.054556155,0.025894069,2017-12,2017-Q4,235184,-0.00504286,2017-12
94601,84604,UT,Provo,Utah,Provo,2837,319087,-0.002142151,0.007947664,0.060054483,0.080081828,0.01809686,2018-02,2018-Q1,319772,-0.002142151,2018-02
66690,20886,MD,Washington,Montgomery,Montgomery Village,2838,270276,0.004302945,0.017735704,0.066232193,0.038007016,-0.005739975,2007-01,2007-Q1,324214,-0.166365425,2004-12
63948,15217,PA,Pittsburgh,Allegheny,Pittsburgh,2839,307816,0.008445868,0.025236562,0.062339303,0.076433515,0.045533584,2018-03,2018-Q1,307816,0,2018-03
85350,62226,IL,St. Louis,Saint Clair,Belleville,2840,99876,0.004404755,0.007129244,0.096706893,0.018178127,-0.015304469,2007-09,2007-Q3,117383,-0.149144254,2004-08
96373,91350,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Santa Clarita,2841,561116,0.005454493,0.023351668,0.079714983,0.088019007,0.021627712,2006-06,2006-Q2,582967,-0.037482396,2005-12
84353,60098,IL,Chicago,McHenry,Woodstock,2842,187476,0.023206567,0.046480862,0.114614918,0.054890195,-0.013407363,2006-09,2006-Q3,226401,-0.171929453,2003-04
98176,95409,CA,Santa Rosa,Sonoma,Santa Rosa,2843,697369,0.008652173,0.029366441,0.0917475,0.111436493,0.041495097,2018-03,2018-Q1,697369,0,2018-03
91899,77389,TX,Houston,Montgomery,The Woodlands,2844,303220,-0.000191244,0.003259053,-0.009318069,0.046130786,0.014723327,2016-08,2016-Q3,309034,-0.018813464,2015-10
76482,43040,OH,Columbus,Union,Marysville,2845,192679,0.003688057,0.012107746,0.063707981,0.052161058,0.018076364,2018-03,2018-Q1,192679,0,2018-03
95086,85750,AZ,Tucson,Pima,Tucson,2846,370790,0.000847558,0.006722525,0.034120193,0.034798704,-0.007423093,2006-03,2006-Q1,456997,-0.188638,2005-04
78048,46235,IN,Indianapolis,Marion,Indianapolis,2847,111729,0.011140473,0.042384267,0.072996696,0.102657309,0.002465785,2006-10,2006-Q4,112607,-0.007797029,2006-09
89653,72601,AR,Harrison,Boone,Harrison,2848,103452,0.002830554,0.009918388,0.015479755,0.029170065,0.008960624,2017-08,2017-Q3,105417,-0.018640257,2017-06
96133,90301,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Inglewood,2849,475085,0.00488392,0.034687406,0.162882061,0.135897837,0.017173622,2018-03,2018-Q1,475085,0,2018-03
86353,64114,MO,Kansas City,Jackson,Kansas City,2850,187640,0.007441451,0.034290785,0.101807377,0.068640316,0.023479751,2018-03,2018-Q1,187640,0,2018-03
71519,31404,GA,Savannah,Chatham,Savannah,2851,83036,-0.001443071,0.002995603,0.01273295,0.056185277,-0.025857514,2007-12,2007-Q4,110414,-0.247957687,2004-10
77767,45701,OH,Athens,Athens,Athens,2852,172229,-0.00329863,-0.005531593,0.035764545,0.036793903,0.017140106,2018-01,2018-Q1,173267,-0.005990754,2017-09
77127,44313,OH,Akron,Summit,Akron,2853,147997,0.002757639,0.00713858,0.040890964,0.038177853,0.004762359,2005-12,2005-Q4,152022,-0.026476431,2004-08
77029,44129,OH,Cleveland,Cuyahoga,Parma,2854,109806,0.003362635,0.020008918,0.088244039,0.070003172,0.000786592,2005-06,2005-Q2,126151,-0.129566948,2000-05
98519,95969,CA,Chico,Butte,Paradise,2855,248276,-0.000804907,0.007396948,0.050170251,0.091287136,0.005384116,2005-11,2005-Q4,279970,-0.113204986,2004-11
93629,81001,CO,Pueblo,Pueblo,Pueblo,2856,101165,0.01542739,0.03467144,0.128003568,0.092905346,0.020598679,2018-03,2018-Q1,101165,0,2018-03
71279,30705,GA,Dalton,Murray,Chatsworth,2857,117773,0.001053983,0.008770953,0.070916762,0.0508743,0.001518036,2018-03,2018-Q1,117773,0,2018-03
399654,85140,AZ,Phoenix,Pinal,Queen Creek,2858,220164,0.016444908,0.039882864,0.120062677,0.090444635,0.019003043,2006-05,2006-Q2,251067,-0.123086666,2005-08
58937,02840,RI,Providence,Newport,Newport,2859,442891,0.012579192,0.048875911,0.07308983,0.062942748,0.019157096,2018-03,2018-Q1,442891,0,2018-03
94278,83705,ID,Boise City,Ada,Boise,2860,206614,0.007715869,0.016996372,0.106514928,0.103859329,0.016655861,2018-03,2018-Q1,206614,0,2018-03
97416,93705,CA,Fresno,Fresno,Fresno,2861,178884,0.005356009,0.026317148,0.125290155,0.085817167,0.002383308,2006-03,2006-Q1,245803,-0.272246474,2004-08
80189,50158,IA,Marshalltown,Marshall,Marshalltown,2862,100698,-0.001001994,0.003717917,0.052467652,0.031349912,0.011728569,2018-02,2018-Q1,100799,-0.001001994,2018-01
96650,92108,CA,San Diego,San Diego,San Diego,2863,378730,0.006457614,0.02345629,0.090331737,0.102103414,0.02919235,2005-04,2005-Q2,392605,-0.035340864,2004-10
62188,11704,NY,New York,Suffolk,West Babylon,2864,336135,-0.007121632,0.026786533,0.096670527,0.047727667,-0.007118531,2006-05,2006-Q2,400557,-0.160831043,2004-07
96045,90064,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2865,1581898,0.008333631,0.033985815,0.136219363,0.125122815,0.063657908,2018-03,2018-Q1,1581898,0,2018-03
82272,55422,MN,Minneapolis-St Paul,Hennepin,Robbinsdale,2866,232253,0.007933167,0.031515787,0.131181235,0.091270292,0.015888691,2018-03,2018-Q1,232253,0,2018-03
81423,53705,WI,Madison,Dane,Madison,2867,323503,0.000439138,0.005214014,0.039473938,0.055540649,0.028316772,2018-03,2018-Q1,323503,0,2018-03
85071,61604,IL,Peoria,Peoria,Peoria,2868,61297,-0.007062673,-0.027726227,-0.062077302,-0.035780229,-0.028865317,2007-11,2007-Q4,83112,-0.262477139,1998-08
81297,53217,WI,Milwaukee,Milwaukee,Whitefish Bay,2869,345191,0.002619892,0.01288439,0.060722736,0.049390922,0.016794803,2018-03,2018-Q1,345191,0,2018-03
72441,33138,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,2870,449276,0.006663649,0.030045556,0.061884739,0.14430053,0.030877116,2007-03,2007-Q1,465348,-0.034537593,2006-04
78024,46205,IN,Indianapolis,Marion,Indianapolis,2871,147924,0.019617034,0.06540481,0.10995723,0.156589715,0.017291552,2018-03,2018-Q1,147924,0,2018-03
96356,91326,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2872,784773,0.005174624,0.022962705,0.068080207,0.062019334,0.018640205,2006-06,2006-Q2,831781,-0.056514876,2005-08
82768,56308,MN,Alexandria,Douglas,Alexandria,2873,213617,0.006777297,0.026521158,0.088150495,0.06585171,0.021790903,2018-03,2018-Q1,213617,0,2018-03
72700,33594,FL,Tampa,Hillsborough,Valrico,2874,210817,0.006704455,0.026248022,0.102074849,0.108344124,0.015808191,2006-08,2006-Q3,238085,-0.114530525,2005-10
65757,19087,PA,Philadelphia,Delaware,Radnor,2875,525002,0.000583195,0.00840914,0.047755517,0.041993192,0.014289252,2018-03,2018-Q1,525002,0,2018-03
71923,32312,FL,Tallahassee,Leon,Tallahassee,2876,279653,0.001500534,0.011578864,0.069324687,0.045086489,-0.002416324,2006-09,2006-Q3,313754,-0.108687061,2005-08
97542,94070,CA,San Francisco,San Mateo,San Carlos,2877,1905843,0.004673752,0.021807687,0.137180574,0.124623495,0.068156849,2018-03,2018-Q1,1905843,0,2018-03
62147,11554,NY,New York,Nassau,East Meadow,2878,473772,0.009600078,0.032320199,0.087298873,0.065320657,0.012360821,2018-03,2018-Q1,473772,0,2018-03
91210,76049,TX,Dallas-Fort Worth,Hood,Granbury,2879,241337,0.001223853,0.010492775,0.059015832,0.062166888,0.022898177,2018-03,2018-Q1,241337,0,2018-03
84492,60441,IL,Chicago,Will,Lockport,2880,198307,0.004396295,0.008415882,0.032241441,0.039162211,-0.005947276,2007-04,2007-Q2,217436,-0.087975312,2005-05
97124,93101,CA,Santa Maria-Santa Barbara,Santa Barbara,Santa Barbara,2881,848744,-0.000575814,-0.000804071,0.041869007,0.075460616,0.022978472,2005-05,2005-Q2,916196,-0.073621801,2004-10
72545,33326,FL,Miami-Fort Lauderdale,Broward,Weston,2882,346954,0.008645852,0.032613483,0.047990431,0.10723932,0.018480542,2006-07,2006-Q3,369244,-0.060366587,2005-08
76735,43537,OH,Toledo,Lucas,Maumee,2883,168504,0.005315817,0.02595576,0.049026016,0.045127118,0.015536602,2018-03,2018-Q1,168504,0,2018-03
90272,74063,OK,Tulsa,Tulsa,Sand Springs,2884,127221,0.00615297,0.016686246,0.064691065,0.061932641,0.024333913,2018-03,2018-Q1,127221,0,2018-03
60828,07840,NJ,Allentown,Warren,Hackettstown,2885,257855,-0.006966695,-0.010073749,0.051002274,0.025291006,-0.020537813,2006-05,2006-Q2,349029,-0.261221847,2003-03
93024,79605,TX,Abilene,Taylor,Abilene,2886,110208,0.010739474,0.04123049,0.115443007,0.066710082,0.030897444,2018-03,2018-Q1,110208,0,2018-03
60547,07032,NJ,New York,Hudson,Kearny,2887,341107,0.006949016,0.033385138,0.204963174,0.056746557,-0.007166704,2006-06,2006-Q2,403124,-0.153841002,2004-09
73142,34606,FL,Tampa,Hernando,Spring Hill,2888,136426,0.012595655,0.040006708,0.123060332,0.152401629,0.005605671,2006-01,2006-Q1,179660,-0.240643438,2004-11
89981,73159,OK,Oklahoma City,Oklahoma,Oklahoma City,2889,108572,-0.002764689,-0.003085173,0.037170069,0.03686621,0.012938952,2018-01,2018-Q1,109018,-0.004091068,2017-11
61165,08742,NJ,New York,Ocean,Point Pleasant,2890,414941,0.001774479,0.010722489,0.073036323,0.038177698,-0.000415734,2006-06,2006-Q2,455170,-0.088382363,2005-03
96733,92220,CA,Riverside,Riverside,Banning,2891,255244,0.00612162,0.022059383,0.131305431,0.130142335,0.015147979,2006-07,2006-Q3,301697,-0.153972363,2005-05
88474,70094,LA,New Orleans,Jefferson,Westwego,2892,91092,0.010987547,0.011717405,-0.002693293,0.039044148,-0.006882083,2008-04,2008-Q2,97863,-0.06918856,2007-08
79800,49548,MI,Grand Rapids,Kent,Grand Rapids,2893,122137,0.004044556,0.016876197,0.133543082,0.126444161,0.026724188,2018-03,2018-Q1,122137,0,2018-03
98917,96782,HI,Urban Honolulu,Honolulu,Pearl City,2894,715566,0.002109066,0.01373624,0.051916207,0.059173519,0.02618785,2018-03,2018-Q1,715566,0,2018-03
96559,91941,CA,San Diego,San Diego,La Mesa,2895,645090,0.00606675,0.026554615,0.08153466,0.069562828,0.03161843,2018-03,2018-Q1,645090,0,2018-03
87059,66044,KS,Lawrence,Douglas,Lawrence,2896,163186,0.00101214,0.014005916,0.097048739,0.034364246,0.008553956,2018-03,2018-Q1,163186,0,2018-03
87512,67217,KS,Wichita,Sedgwick,Wichita,2897,87916,-0.000113732,0.001503691,0.0299679,0.024428296,0.000980056,2008-08,2008-Q3,88625,-0.008,2008-06
81641,54304,WI,Green Bay,Brown,Green Bay,2898,139796,0.006566631,0.012779645,0.097325683,0.043260118,0.012541965,2018-03,2018-Q1,139796,0,2018-03
70657,29680,SC,Greenville,Greenville,Simpsonville,2899,197763,0.01059845,0.021534758,0.076524863,0.049943746,0.018013037,2018-03,2018-Q1,197763,0,2018-03
96349,91316,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,2900,690994,0.011416962,0.029709846,0.088992413,0.098306475,0.035779406,2018-03,2018-Q1,690994,0,2018-03
99160,97267,OR,Portland,Clackamas,Oatfield,2901,380774,0.005325314,0.023302688,0.069680029,0.109969386,0.029356807,2018-03,2018-Q1,380774,0,2018-03
95301,87106,NM,Albuquerque,Bernalillo,Albuquerque,2902,229546,0.0027302,0.02910506,0.069800391,0.065684309,0.001650283,2018-03,2018-Q1,229546,0,2018-03
68201,24541,VA,Danville,Danville City,Danville,2903,64890,-0.003837888,-0.009010385,-0.021326014,-0.008697339,-0.012011614,2006-06,2006-Q2,76977,-0.157020928,2005-06
91623,76901,TX,San Angelo,Tom Green,San Angelo,2904,121619,-0.001026745,0.000460666,0.019481118,0.05789862,0.031089807,2017-10,2017-Q4,122284,-0.00543816,2017-09
98516,95966,CA,Chico,Butte,Oroville,2905,203197,-0.002057795,-0.009737079,0.056848029,0.086794899,-0.000982869,2005-11,2005-Q4,227207,-0.105674561,2005-05
95939,89511,NV,Reno,Washoe,Reno,2906,630745,0.001096731,0.011863319,0.060084539,0.101132025,0.016933084,2005-07,2005-Q3,694981,-0.092428426,2004-10
65685,19002,PA,Philadelphia,Montgomery,Upper Dublin,2907,406534,0.005921201,0.020852271,0.040657774,0.025104906,0.003238218,2006-03,2006-Q1,423166,-0.039303725,2005-07
99366,97603,OR,Klamath Falls,Klamath,Klamath Falls,2908,176005,0.011418359,0.053467966,0.103714898,0.057085962,-0.002608141,2006-10,2006-Q4,197354,-0.108176171,2005-11
68878,26101,WV,Parkersburg,Wood,Parkersburg,2909,74594,-0.000736781,-0.004058853,0.013532976,0.026267791,0.010032873,2017-12,2017-Q4,74898,-0.004058853,2017-09
73207,34758,FL,Orlando,Osceola,Poinciana,2910,180683,0.008990747,0.02615901,0.11154653,0.128328574,0.002102898,2006-07,2006-Q3,243975,-0.259420023,2005-04
77668,45429,OH,Dayton,Montgomery,Kettering,2911,153675,0.008875876,0.022427879,0.076917147,0.044002349,0.010976531,2018-03,2018-Q1,153675,0,2018-03
399730,84081,UT,Salt Lake City,Salt Lake,West Jordan,2912,345108,0.00640104,0.020305109,0.082671385,0.082409595,0.021789669,2018-03,2018-Q1,345108,0,2018-03
92317,78221,TX,San Antonio,Bexar,San Antonio,2913,118290,0.013233971,0.052083889,0.195766447,0.096290084,0.034157114,2018-03,2018-Q1,118290,0,2018-03
99579,98119,WA,Seattle,King,Seattle,2914,956178,0.010534659,0.04181521,0.140923117,0.12298937,0.048800954,2018-03,2018-Q1,956178,0,2018-03
71920,32309,FL,Tallahassee,Leon,Tallahassee,2915,253741,0.005201483,0.018226397,0.090702373,0.049690484,0.002934398,2006-09,2006-Q3,266292,-0.047132471,2005-12
67224,22306,VA,Washington,Fairfax,Hybla Valley,2916,447621,0.003099243,0.010983427,0.031525023,0.031279743,0.011287718,2006-02,2006-Q1,479227,-0.065952044,2005-05
62530,12309,NY,Albany,Schenectady, Niskayuna,2917,241784,0.005363959,0.016616772,0.07024797,0.021964014,0.005377274,2006-10,2006-Q4,246362,-0.018582411,2006-05
86951,65721,MO,Springfield,Christian,Ozark,2918,160745,0.007995234,0.028774584,0.090410197,0.042066229,0.010449707,2018-03,2018-Q1,160745,0,2018-03
399659,85298,AZ,Phoenix,Maricopa,Gilbert,2919,378021,0.004597506,0.018156109,0.070165555,0.057388382,0.013956828,2006-06,2006-Q2,395737,-0.044767105,2005-11
88418,70005,LA,New Orleans,Jefferson,Metairie,2920,283874,-0.004799417,0.000553368,0.087360716,0.071882666,0.027061376,2018-01,2018-Q1,285740,-0.006530412,2018-01
97859,94903,CA,San Francisco,Marin,San Rafael,2921,966901,0.013105712,0.036249956,0.096472219,0.081558169,0.030129816,2018-03,2018-Q1,966901,0,2018-03
72168,32720,FL,Daytona Beach,Volusia,Deland,2922,170305,-0.001588735,0.008002225,0.078507739,0.131644627,0.007778094,2006-07,2006-Q3,197510,-0.137739861,2005-05
87866,68116,NE,Omaha,Douglas,Omaha,2923,240000,0.011881171,0.027208177,0.090685996,0.05276021,0.032381201,2018-03,2018-Q1,240000,0,2018-03
69354,27455,NC,,Guilford,Greensboro,2924,191537,0.002748518,0.01342328,0.048374649,0.040169798,0.010698099,2018-03,2018-Q1,191537,0,2018-03
65802,19135,PA,Philadelphia,Philadelphia,Philadelphia,2925,117916,0.012111068,0.031103805,0.155382234,0.05540408,0.002123544,2006-06,2006-Q2,123561,-0.045685937,2005-11
63586,14534,NY,Rochester,Monroe, Pittsford,2926,259723,-0.00371703,-0.014820013,-0.00595532,0.024794092,0.014468532,2016-07,2016-Q3,269291,-0.035530337,2016-03
70608,29625,SC,Greenville,Anderson,Anderson,2927,134857,0.003139063,0.022100787,0.09624686,0.050535414,0.009134835,2018-03,2018-Q1,134857,0,2018-03
86280,64015,MO,Kansas City,Jackson,Blue Springs,2928,176485,0.002180567,0.010182821,0.073699132,0.058476006,0.016741915,2018-03,2018-Q1,176485,0,2018-03
95193,86406,AZ,Lake Havasu City,Mohave,Lake Havasu City,2929,251306,0.005473357,0.025123701,0.079706471,0.084916799,0.014043212,2006-02,2006-Q1,280883,-0.105300072,2005-03
70961,30215,GA,Atlanta,Fayette,Fayetteville,2930,247899,0.003993309,0.019862509,0.052265415,0.06640967,0.006702937,2007-01,2007-Q1,251623,-0.014799919,2006-08
72314,32937,FL,Melbourne,Brevard,Satellite Beach,2931,318831,0.005525437,0.017089137,0.102286989,0.112796657,0.04724874,2005-09,2005-Q3,350176,-0.089512131,2005-03
75468,40004,KY,Bardstown,Nelson,Bardstown,2932,144023,-0.00133827,0.00097997,0.059592563,0.052692517,0.024780281,2018-01,2018-Q1,144345,-0.002230767,2018-01
77661,45420,OH,Dayton,Montgomery,Dayton,2933,80660,0.008300415,0.021387598,0.086974099,0.036787901,-0.007087396,2005-12,2005-Q4,92772,-0.130556633,2001-02
58639,02125,MA,Boston,Suffolk,Boston,2934,483047,0.012923478,0.037801965,0.115824221,0.119311392,0.054676903,2018-03,2018-Q1,483047,0,2018-03
62524,12303,NY,Albany,Schenectady,Schenectady,2935,171076,0.001029842,0.008405541,-0.003402074,0.019487057,0.000763089,2007-09,2007-Q3,173794,-0.015639205,2006-05
96969,92651,CA,Los Angeles-Long Beach-Anaheim,Orange,Laguna Beach,2936,2205119,-0.002486186,-0.002289407,0.030220507,0.069860453,0.035442871,2018-01,2018-Q1,2215873,-0.004853166,2017-12
399665,89002,NV,Las Vegas,Clark,Henderson,2937,300693,0.008986125,0.036475694,0.151833323,0.1318188,0.014582681,2006-06,2006-Q2,357092,-0.157939691,2004-08
58993,02919,RI,Providence,Providence,Johnston,2938,237954,0.006267127,0.019957308,0.088566017,0.074801534,0.004321529,2005-10,2005-Q4,278096,-0.144345837,2004-05
96162,90504,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Torrance,2939,709213,0.00714589,0.02232585,0.08469721,0.076965037,0.030970576,2018-03,2018-Q1,709213,0,2018-03
92835,79106,TX,Amarillo,Potter,Amarillo,2940,107495,0.002948339,0.010091993,0.018465882,0.023538874,0.01133905,2018-03,2018-Q1,107495,0,2018-03
60936,08043,NJ,Philadelphia,Camden,Voorhees,2941,276624,-0.007356266,-0.017963392,0.016193023,0.021400409,-0.014733371,2006-08,2006-Q3,341891,-0.190900024,2004-04
67757,23513,VA,Virginia Beach,Norfolk City,Norfolk,2942,150320,0.003813047,0.018490287,0.073039804,0.068135042,-0.007481412,2007-05,2007-Q2,167131,-0.100585768,2005-12
67602,23227,VA,Richmond,Richmond City,Richmond,2943,236746,0.003071761,0.010038696,0.09139775,0.061744243,0.009595647,2018-03,2018-Q1,236746,0,2018-03
91214,76053,TX,Dallas-Fort Worth,Tarrant,Hurst,2944,188746,0.011533061,0.039390285,0.111650342,0.110090328,0.042415478,2018-03,2018-Q1,188746,0,2018-03
87129,66213,KS,Kansas City,Johnson,Overland Park,2945,347411,0.001992963,0.007219044,0.033346222,0.043251023,0.019358732,2018-03,2018-Q1,347411,0,2018-03
60364,06512,CT,New Haven,New Haven,East Haven,2946,174117,9.19007E-05,0.006514827,-0.013115609,0.004748821,-0.024356323,2006-04,2006-Q2,243412,-0.284681938,2003-12
81303,53223,WI,Milwaukee,Milwaukee,Milwaukee,2947,122035,0.012831047,0.036100286,0.055255307,0.069212898,-0.016396572,2007-05,2007-Q2,150172,-0.187365155,2004-02
82223,55372,MN,Minneapolis-St Paul,Scott,Prior Lake,2948,336654,0.009723705,0.033873425,0.075547831,0.070898854,0.019810186,2018-03,2018-Q1,336654,0,2018-03
93294,80218,CO,Denver,Denver,Denver,2949,444355,0.006940982,0.033306824,0.067953115,0.0967475,0.052793835,2018-03,2018-Q1,444355,0,2018-03
76771,43612,OH,Toledo,Lucas,Toledo,2950,56315,-0.002338477,0.013497705,0.106189475,0.052093586,-0.028905741,2005-06,2005-Q2,88396,-0.362923662,1997-01
91724,77075,TX,Houston,Harris,Houston,2951,166257,0.004999093,0.018089074,0.10747925,0.086629306,0.024281224,2018-03,2018-Q1,166257,0,2018-03
93588,80910,CO,Colorado Springs,El Paso,Colorado Springs,2952,202167,0.014044451,0.048143674,0.166875415,0.109568027,0.040496858,2018-03,2018-Q1,202167,0,2018-03
71302,30741,GA,Chattanooga,Walker,Fairview,2953,81693,-0.00361024,0.010339241,0.054144031,0.02159794,-0.00414071,2007-03,2007-Q1,89324,-0.085430567,2004-04
76965,44052,OH,Cleveland,Lorain,Lorain,2954,61445,0.002234619,0.009645404,0.062345476,0.072134848,-0.024932121,2006-07,2006-Q3,91225,-0.326445602,1996-03
99512,98027,WA,Seattle,King,Issaquah,2955,761479,0.01101056,0.038492801,0.149749358,0.116830334,0.036952886,2018-03,2018-Q1,761479,0,2018-03
399661,85395,AZ,Phoenix,Maricopa,Goodyear,2956,335703,0.002101499,0.011738716,0.045995993,0.053813625,0.008045399,2005-11,2005-Q4,407491,-0.176170762,2005-03
100156,99207,WA,Spokane,Spokane,Spokane,2957,136706,0.007005267,0.031992632,0.157858183,0.096545975,0.015684177,2018-03,2018-Q1,136706,0,2018-03
69306,27332,NC,Sanford,Lee,Sanford,2958,148187,-8.77193E-05,1.34966E-05,0.042924103,0.031937341,0.006314258,2018-01,2018-Q1,148214,-0.000182169,2018-01
92054,77598,TX,Houston,Harris,Houston,2959,172928,0.006126545,0.023757511,0.150728322,0.082863482,0.033202056,2018-03,2018-Q1,172928,0,2018-03
96963,92637,CA,Los Angeles-Long Beach-Anaheim,Orange,Laguna Woods,2960,367352,0.018489921,0.053861844,0.149124124,0.114539382,0.038648514,2018-03,2018-Q1,367352,0,2018-03
96672,92131,CA,San Diego,San Diego,San Diego,2961,849389,0.009014007,0.031699606,0.10640601,0.061346118,0.035991451,2018-03,2018-Q1,849389,0,2018-03
72459,33156,FL,Miami-Fort Lauderdale,Miami-Dade,Pinecrest,2962,743104,-0.001194904,0.003413559,-0.00249007,0.072033052,0.016347092,2006-07,2006-Q3,823023,-0.097104212,2005-09
98945,96814,HI,Urban Honolulu,Honolulu,Honolulu,2963,509108,0.034688237,0.141177921,0.173928182,0.073860541,0.035840317,2018-03,2018-Q1,509108,0,2018-03
79215,48446,MI,Detroit,Lapeer,Lapeer,2964,144956,0.002115451,-0.004696512,0.033510153,0.065430559,0.009281475,2003-11,2003-Q4,155266,-0.066402174,2002-12
66598,20745,MD,Washington,Prince Georges,Forest Heights,2965,248985,0.013997263,0.048472675,0.160168864,0.118619044,-0.009320132,2007-07,2007-Q3,299958,-0.169933791,2005-12
72900,33907,FL,Fort Myers,Lee,Fort Myers,2966,144280,0.001408969,0.013529651,0.038942335,0.116824171,0.002907764,2006-05,2006-Q2,209380,-0.310917948,2004-12
58762,02453,MA,Boston,Middlesex,Waltham,2967,582629,8.58253E-05,0.019890909,0.104857642,0.088411628,0.04452986,2018-03,2018-Q1,582629,0,2018-03
82763,56301,MN,St. Cloud,Stearns,Saint Cloud,2968,187561,0.002083656,0.00921721,0.04730024,0.041300766,0.008817707,2007-05,2007-Q2,194691,-0.036622135,2007-03
94220,83605,ID,Boise City,Canyon,Caldwell,2969,165666,0.013973302,0.04115185,0.140565512,0.10623096,0.009450279,2018-03,2018-Q1,165666,0,2018-03
99523,98038,WA,Seattle,King,Maple Valley,2970,482215,0.008851761,0.033780105,0.096626081,0.105250424,0.026732538,2018-03,2018-Q1,482215,0,2018-03
87894,68164,NE,Omaha,Douglas,Omaha,2971,171208,0.009493036,0.024253084,0.095401703,0.049103645,0.025592302,2018-03,2018-Q1,171208,0,2018-03
92516,78573,TX,McAllen,Hidalgo,Alton,2972,108119,0.017284206,0.057357169,0.139534148,0.05686042,0.015865397,2018-03,2018-Q1,108119,0,2018-03
78067,46268,IN,Indianapolis,Marion,Indianapolis,2973,143271,0.010580443,0.033082642,0.078685439,0.060754925,0.007012493,2018-03,2018-Q1,143271,0,2018-03
61222,08865,NJ,Allentown,Warren,Phillipsburg,2974,147637,-0.008482203,-0.020909875,0.02611917,0.008190022,-0.033151611,2006-07,2006-Q3,219135,-0.326273758,2003-02
63637,14616,NY,Rochester,Monroe, Greece,2975,104544,-0.015435616,-0.040889533,0.039721532,0.033057335,0.015065531,2017-10,2017-Q4,111578,-0.063041101,2017-08
99159,97266,OR,Portland,Multnomah,Portland,2976,302502,0.009753655,0.040691634,0.098513295,0.153581091,0.04054995,2018-03,2018-Q1,302502,0,2018-03
78964,48091,MI,Detroit,Macomb,Warren,2977,76805,0.016140769,0.050095022,0.138425281,0.135108712,-0.012669835,2005-01,2005-Q1,118922,-0.354156506,1997-07
93251,80122,CO,Denver,Arapahoe,Centennial,2978,445149,0.008536842,0.024499199,0.056159382,0.100964431,0.057043661,2018-03,2018-Q1,445149,0,2018-03
80387,50501,IA,Fort Dodge,Webster,Fort Dodge,2979,83778,5.96851E-05,0.008073929,0.069756752,0.032786442,0.015048883,2018-03,2018-Q1,83778,0,2018-03
82041,55016,MN,Minneapolis-St Paul,Washington,Cottage Grove,2980,252248,0.005845715,0.021623351,0.071662843,0.064251879,0.016342399,2018-03,2018-Q1,252248,0,2018-03
73197,34743,FL,Orlando,Osceola,Yeehaw Junction,2981,191608,0.008234978,0.022629264,0.108951691,0.138060642,0.006245569,2006-08,2006-Q3,239463,-0.199842982,2005-07
80080,50014,IA,Ames,Story,Ames,2982,168151,0.003161895,0.009073506,0.118426829,0.052135605,0.027797001,2018-03,2018-Q1,168151,0,2018-03
62950,13090,NY,Syracuse,Onondaga,Liverpool,2983,147534,0.002064797,0.008076418,0.03282579,0.024638106,0.010330761,2018-03,2018-Q1,147534,0,2018-03
97253,93422,CA,San Luis Obispo,San Luis Obispo,Atascadero,2984,514714,0.003787258,0.013326246,0.073371843,0.080600772,0.017567691,2005-09,2005-Q3,545452,-0.056353263,2005-04
